LOC_ID,LOC_NAME,AUSPICE,STR_NO,STREET,UNIT,PCODE,ward,PHONE,bldg_type,bldgname,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,SUBSIDY,GC_GEOID,LONGITUDE,LATITUDE,run_date
6587,Meadowvale Daycare Centre,Non Profit Agency,761,MEADOWVALE RD,,M1C 1T1,44,416-281-4171,Public Elementary School,Meadowvale Public School,0,0,20,0,20,40,N,6349862,-79.16406818,43.79551101,17-Sep-18
6593,St. Crispins Day Care Centre,Non Profit Agency,530,MIDLAND AVE,,M1N 1T1,36,416-267-1618,Place of Worship,,0,10,14,0,30,54,Y,363246,-79.25120473,43.71738078,17-Sep-18
6597,Dearham Wood Daycare,Non Profit Agency,66,DEARHAM WOOD,,M1E 1S4,43,416-283-7207,Public Elementary School,Poplar Road Public School,0,0,24,26,30,80,Y,326920,-79.18748212,43.75366906,17-Sep-18
6599,Humberside Day / Village Nursery,Commercial Agency,411,CLENDENAN AVE,,M6P 2X7,13,416-762-5509,House,,10,30,76,0,0,116,N,10923616,-79.47214266,43.66285323,17-Sep-18
6608,Holland-Bloorview Kids Rehab. - (Play & Learn Nursery),Non Profit Agency,666,EGLINTON AVE W,,M5N 1B9,21,416-782-1105,Purpose Built,,0,15,31,0,0,46,Y,14015125,-79.42059061,43.70240304,17-Sep-18
6616,Rosedale Moore Park Association/Mooredale Preschool - Coach House,Non Profit Agency,146,CRESCENT RD,,M4W 1V2,27,416-922-3714x113,Community/Recreation Centre,Mooredale House,0,0,38,23,0,61,N,788943,-79.38045134,43.67883547,17-Sep-18
6620,Shaawnong Aboriginal Head Start,Non Profit Agency,935,DUNDAS ST E,,M4M 1R4,30,416-969-8510,Public Elementary School,Dundas Junior  Public School,0,0,16,0,0,16,N,7576813,-79.34868956,43.66208633,17-Sep-18
6624,Kids Club (Day Care Connection),Non Profit Agency,780,KINGSTON RD,,M4E 1R7,32,416-693-6596,Catholic Elementary School,St. John Catholic School,0,0,0,26,83,109,Y,829026,-79.29456868,43.68022438,17-Sep-18
6628,North Yonge Infant Nursery,Commercial Agency,27,MELROSE AVE,,M5M 1Y6,16,416-481-8900,House,,10,15,0,0,0,25,N,7777170,-79.40504465,43.73257806,17-Sep-18
6630,North Yonge Preschool,Commercial Agency,25,MELROSE AVE,,M5M 1Y6,16,416-481-8900,House,,0,0,32,0,0,32,N,14208227,-79.40497198,43.73255926,17-Sep-18
6632,A Place To Play Nursery School Of Bloor West Village,Non Profit Agency,680,ANNETTE ST,,M6S 2C8,13,416-767-6650,Place of Worship,Runnymede Presbyterian,0,0,16,0,0,16,N,7985487,-79.48501758,43.65934668,17-Sep-18
6636,Beaches Co-Operative Playschool Inc.,Non Profit Agency,975,KINGSTON RD,,M4E 1T1,32,416-690-9935,Place of Worship,Kingston Road United Church,0,15,24,0,0,39,N,14120967,-79.28656966,43.68022177,17-Sep-18
6638,Miles Nadal Community Centre Nursery School,Non Profit Agency,750,SPADINA AVE,,M5S 2J2,20,416-924-6211x119,Community/Recreation Centre,Miles Nadal Jewish Community Centre,0,45,56,16,120,237,N,8418224,-79.4040655,43.66621517,17-Sep-18
6640,Bloor West Nursery School,Non Profit Agency,432,RUNNYMEDE RD,,M6S 2Y8,13,416-767-6729,Place of Worship,Runnymede United Church,0,0,16,0,0,16,N,20092173,-79.47921439,43.65681015,17-Sep-18
6646,Children's Garden Nursery School,Commercial Agency,1847,BAYVIEW AVE,,M4G 3E4,26,416-488-4298x1,Place of Worship,St. Augustine Of Canterbury,0,0,32,16,0,48,N,17599,-79.37720937,43.71416924,17-Sep-18
6648,Community Centre 55 - Children Services (97 Main Street),Non Profit Agency,97,MAIN ST,,M4E 2V6,32,416-691-1113,Community/Recreation Centre,Community Centre 55,0,0,34,0,17,51,N,836457,-79.29913405,43.68210173,17-Sep-18
6652,Dover Gardens Nursery School,Non Profit Agency,228,BARTLETT AVE,,M6H 3G4,18,416-533-7337,Public Elementary School,Dovercourt Public School,0,0,16,0,0,16,N,6619920,-79.43578221,43.66674419,17-Sep-18
6658,Fairlawn Preschool,Commercial Agency,28,FAIRLAWN AVE,,M5M 1S7,16,416-483-8793,Place of Worship,Fairlawn Avenue United Church,0,0,32,0,0,32,N,7777140,-79.40493465,43.73099782,17-Sep-18
6660,Forest Hill Montessori School - Saranac Site,Commercial Agency,3180,BATHURST ST,,M6A 2A9,15,416-781-1559,Place of Worship,Forest Hill Montessori School,0,20,94,0,0,114,N,11342955,-79.43141951,43.7226267,17-Sep-18
6668,Kodomoen Child Care Centre (Op: Jace),Non Profit Agency,630,SPADINA AVE,FLOOR 2,M5S 2H4,20,416-599-2426,Place of Worship,Knox Presbyterian Church,0,0,16,0,0,16,N,870141,-79.40239348,43.66254922,17-Sep-18
6674,Leroux Froebel Bilingual School,Commercial Agency,72,MAIN ST,,M4E 2V7,32,416-698-1923,Place of Worship,Calvary Baptist Church,0,10,33,20,30,93,N,836442,-79.29936027,43.6810698,17-Sep-18
6676,Little Tots' Manor,Commercial Agency,211,BELSIZE DR,,M4S 1M3,22,416-485-5515,House,,10,37,28,0,0,75,N,770528,-79.38681064,43.70250247,17-Sep-18
6680,Manor Road Co-Operative Nursery School,Non Profit Agency,111,MANOR RD E,,M4S 1R4,22,416-489-9554,Place of Worship,The Church Of The Transfiguration,0,0,16,0,0,16,N,7359688,-79.39125734,43.70328529,17-Sep-18
6682,McMurrich Co-Op Play School,Non Profit Agency,115,WINONA DR,,M6G 3S8,21,416-653-7557,Public Elementary School,McMurrich Public School,0,0,16,0,0,16,N,6620127,-79.43106521,43.67808496,17-Sep-18
6686,Montessori For Children - St. Clair,Non Profit Agency,25,ALVIN AVE,,M4T 2A7,22,416-927-1958,House,Montessori For Children,0,0,48,0,0,48,N,762588,-79.39267537,43.68931634,17-Sep-18
6690,Sisters Of Our Lady Of Mount Carmel,Non Profit Agency,2700,JANE ST,,M3L 1S4,7,416-749-5545,Other,,10,15,40,15,15,95,N,10092807,-79.51437124,43.74155675,17-Sep-18
6692,My School Co-Op Nursery School,Non Profit Agency,116,FERMANAGH AVE,,M6R 1M2,14,416-516-2397,Catholic Elementary School,St. Vincent De Paul,0,0,16,0,0,16,N,804845,-79.44792627,43.64683784,17-Sep-18
6697,Oriole Nursery School,Non Profit Agency,1570,YONGE ST,,M4T 1Z8,22,416-960-1293,Place of Worship,Christ Church Deer Park,0,0,32,0,0,32,N,7274022,-79.39581335,43.69027983,17-Sep-18
6703,Sadochok Preschool Centre,Non Profit Agency,35,WEST DEANE PARK DR,,M9B 2R5,3,416-626-7195,Catholic Elementary School,Joseph Cardinal Slipyj Catholic School,0,0,32,0,0,32,N,1043008,-79.5660287,43.65948377,17-Sep-18
6705,The Scott Mission Child Care Centre,Non Profit Agency,1550,O CONNOR DR,,M4B 2V3,31,416-923-8872x510,Purpose Built,The Scott Mission,10,15,16,0,0,41,Y,8609161,-79.30646756,43.71438818,17-Sep-18
6709,St. Alban's Boys And Girls Club Preschool,Non Profit Agency,843,PALMERSTON AVE,,M6G 2R8,20,416-534-8461,Community/Recreation Centre,St Alban's Boys And Girls Club,0,25,44,8,0,77,Y,2439716,-79.41568249,43.67141857,17-Sep-18
6711,St. Clement's Early Learning School,Commercial Agency,70,ST CLEMENTS AVE,,M4R 1H2,16,416-489-0822,Place of Worship,St. Clement's Anglican Church,0,0,55,0,0,55,N,30010979,-79.40196315,43.71263384,17-Sep-18
6713,Stepping Stones Day Nursery,Commercial Agency,342,RUNNYMEDE RD,,M6S 2Y6,13,416-769-9719,House,,0,15,24,0,0,39,N,7963473,-79.47788242,43.6542418,17-Sep-18
6715,The Creative Preschool Of East Toronto,Non Profit Agency,16,PHIN AVE,,M4J 3T2,30,416-465-3865,Public High School,Eastern Commerce Collegiate Institute,0,0,44,0,0,44,N,853872,-79.33663928,43.67914883,17-Sep-18
6717,The McLoughlin Schools Inc. (Pre-School),Non Profit Agency,80,ROXBOROUGH ST W,,M5R 1T8,27,416-968-6163,House,,0,0,34,0,0,34,N,10258487,-79.39380375,43.67767425,17-Sep-18
6719,Ranleigh Rascals,Non Profit Agency,81,RANLEIGH AVE,,M4N 1X2,25,416-487-2373,Public Elementary School,Bedford Park Public School,0,0,16,60,110,186,Y,7792874,-79.40002762,43.7278547,17-Sep-18
6723,Time For Play Nursery School,Non Profit Agency,125,EVELYN CRES,315,M6P 3E3,13,416-769-1550,Public High School,Western Technical Commercial High School,0,0,16,0,0,16,N,7986677,-79.47458478,43.65710007,17-Sep-18
6731,Ukrainian Co-Op Nursery School,Non Profit Agency,516,THE KINGSWAY,,M9A 3W6,4,416-763-2922,Place of Worship,St. Paul's,0,15,20,13,0,48,N,1036939,-79.5481943,43.67358498,17-Sep-18
6744,Toronto Hebrew Congregation/Holy Blossom Temple Preschool,Non Profit Agency,1950,BATHURST ST,,M5P 3K9,21,416-789-3291,Synagogue,Holy Blossom Temple,0,45,48,0,0,93,N,8855434,-79.42526347,43.69828582,17-Sep-18
6746,Humbercrest Co-Operative Nursery School,Non Profit Agency,569,JANE ST,114,M6S 4A3,13,416-763-7309,Public High School,Runnymede Collegiate,0,0,14,0,0,14,N,64159,-79.48981465,43.66354085,17-Sep-18
6752,St. Bernadette's Family Resource Centre,Non Profit Agency,20,BANSLEY AVE,,M6E 2A2,15,416-397-6300,Catholic Elementary School,D'Arcy McGee,0,10,32,0,23,65,Y,51593,-79.44291484,43.69226421,17-Sep-18
6777,Huron Play School,Non Profit Agency,383,HURON ST,,M5S 2G5,20,416-977-1109,Place of Worship,St. Thomas Anglican Church,0,0,20,0,0,20,N,823556,-79.40074518,43.66592573,17-Sep-18
6789,Banting And Best Schoolage Satellite(255 Alton Towers),Non Profit Agency,255,ALTON TOWERS CIR,,M1V 4E7,41,416-291-6163,Catholic Elementary School,Prince Of Peace Catholic School,0,0,0,0,15,15,N,7554003,-79.27894753,43.82539768,17-Sep-18
6809,Yes I Can Nursery School,Non Profit Agency,25,OLD YORK MILLS RD,,M2P 1B5,25,416-486-4911,Place of Worship,,0,0,16,0,0,16,Y,2594838,-79.40431565,43.74341254,17-Sep-18
6860,Gibraltar Point Day Nursery Inc.,Non Profit Agency,30,CENTRE ISLAND PK,,M5J 2E9,28,416-393-1907,Public Elementary School,Island Public & Natural Science School,0,0,16,0,0,16,Y,14258202,-79.37839136,43.61570885,17-Sep-18
6899,Rosedale Moore Park Association/Mooredale Preschool - Main House,Non Profit Agency,146,CRESCENT RD,,M4W 1V2,27,416-922-3714x113,Community/Recreation Centre,Mooredale House,0,15,16,0,0,31,N,788943,-79.38045134,43.67883547,17-Sep-18
6953,Rene Gordon School Age Ymca,Non Profit Agency,20,KAREN RD,,M3A 3L6,34,416-492-3364,Public Elementary School,Rene Gordon Public School,0,0,0,26,30,56,Y,532360,-79.34038151,43.7616437,17-Sep-18
7055,York Mills Child Care Centre,Commercial Agency,1200,YORK MILLS RD,,M3A 1X8,34,416-449-9453,High Rise Apartment,,10,20,40,0,0,70,Y,20231832,-79.33501531,43.75965862,17-Sep-18
7102,Kids Love Day Care,Commercial Agency,38,PAYZAC AVE,,M1E 2W7,43,416-281-9208,Purpose Built,,5,10,24,0,0,39,N,371545,-79.19734166,43.75799121,17-Sep-18
7106,Epic School,Non Profit Agency,111,MANOR RD E,,M4S 1R4,22,416-489-0132,Place of Worship,The Church Of The Transfiguration,0,0,45,0,0,45,N,7359688,-79.39125734,43.70328529,17-Sep-18
7108,Phoenix Montessori School,Commercial Agency,2,STATION RD,,M8V 2P9,6,416-695-1212,Public School (Closed),The Phoenix Montessori School,10,26,13,78,0,127,N,7561629,-79.49368534,43.61299501,17-Sep-18
7111,Bowmore Child Enrichment Centre (Op: Earl Haig) (80 Bowmore Road),Non Profit Agency,80,BOWMORE RD,,M4L 3J2,32,416-465-6678,Public Elementary School,Bowmore Public School,0,0,37,52,0,89,Y,6361762,-79.31449172,43.67606366,17-Sep-18
7181,Kids Kingdom Nursery School,Commercial Agency,225,GOSFORD BLVD,,M3N 2Z5,8,416-663-2323,Purpose Built,,20,30,40,0,0,90,Y,20345352,-79.52277148,43.76976124,17-Sep-18
7230,Hillside Montessori School,Commercial Agency,76,ANGLESEY BLVD,,M9A 3C1,4,416-695-3466,Place of Worship,Humber Valley United Church,0,0,24,0,0,24,N,9311721,-79.52899029,43.66514579,17-Sep-18
7236,Ikebata Nursery School,Commercial Agency,6,GARAMOND CRT,,M3C 1Z5,26,416-510-1441,Community/Recreation Centre,Japanese Cultural Centre,0,15,66,0,0,81,N,10180045,-79.33407036,43.72597268,17-Sep-18
7382,Centennial Infant And Child Centre,Non Profit Agency,1580,YONGE ST,,M4T 1Z8,22,416-935-0200,Purpose Built,,0,0,32,0,0,32,Y,7274023,-79.39547766,43.69057361,17-Sep-18
7491,Learning Garden Childcare,Commercial Agency,69,SIX POINT RD,,M8Z 2X3,5,416-231-8998,Commercial Building,Commercial Retrofit - Single Unit,0,10,46,0,0,56,N,7791984,-79.52403798,43.63591866,17-Sep-18
7505,The Rec Room Before & After School Program,Commercial Agency,255,ROYAL YORK RD,,M8V 2V8,6,416-253-8553,Coomunity/Recreation Centre,Mimico Adult Centre,0,0,72,0,108,180,N,7890983,-79.49677699,43.61270075,17-Sep-18
7528,My Little School,Commercial Agency,1492,VICTORIA PARK AVE,,M4A 2M6,34,416-755-0305,Other,,10,15,24,0,20,69,Y,571955,-79.30263788,43.72370488,17-Sep-18
7549,Plasp - St. Pius X Catholic School,Non Profit Agency,71,JANE ST,,M6S 3Y3,13,1-888-739-4102,Catholic Elementary School,St. Pius X,0,0,0,39,75,114,Y,825426,-79.4847166,43.6512858,17-Sep-18
7561,One Step At A Time Child Care Ltd.,Commercial Agency,21,QUEBEC AVE,,M6P 2T3,13,416-767-1897,House,,0,15,19,0,0,34,N,7994420,-79.4668385,43.653732,17-Sep-18
7652,Friendly Little Campus Daycare 2,Commercial Agency,63,ORCHARD PARK DR,,M1E 3T8,44,416-282-5556,Purpose Built,,20,30,32,0,0,82,Y,369393,-79.18071134,43.77519651,17-Sep-18
7685,Cedarvale B & A School Program,Non Profit Agency,145,AVA RD,,M6C 1W4,21,416-658-1874,Public Elementary School,Cedarvale Community School,0,0,0,26,30,56,Y,51217,-79.43033081,43.69613887,17-Sep-18
7689,Rawlinson B & A School Program,Non Profit Agency,231,GLENHOLME AVE,,M6E 3C7,17,647-207-3037,Public Elementary School,Rawlinson Community School,0,0,0,130,90,220,Y,60867,-79.44004667,43.68398565,17-Sep-18
7691,H.J. Alexander B & A School Program,Non Profit Agency,30,KING ST,,M9N 1K9,11,416-769-2328,Public Elementary School,H.J. Alexander Community School,0,0,0,0,30,30,Y,7074422,-79.52054755,43.70250241,17-Sep-18
7693,King George B & A School Program,Non Profit Agency,25,REXFORD RD,,M6S 2M2,13,416-760-2550,Public Elementary School,King George Junior Public School,0,0,0,26,45,71,Y,71098,-79.48689002,43.66317127,17-Sep-18
7694,Lambton Park B & A School,Non Profit Agency,50,BERNICE CRES,,M6N 1W9,11,416-769-1174,Public Elementary School,Lambton Park Community School,0,0,0,0,30,30,Y,52404,-79.49831076,43.66758456,17-Sep-18
7695,Portage Trail B & A School Program,Non Profit Agency,100,SIDNEY BELSEY CRES,,M6M 5H6,11,416-241-5534,Public Elementary School,Portage Trail Junior School,0,0,0,0,30,30,Y,14171495,-79.50976689,43.69229619,17-Sep-18
7699,Weston Memorial B & A School Program,Non Profit Agency,200,JOHN ST,,M9N 1K2,11,416-658-9244,Public Elementary School,Weston Memorial Junior Public School,0,0,0,26,30,56,Y,64616,-79.50933321,43.70598674,17-Sep-18
7708,Garderie La Farandole - Pierre Elliott Trudeau,Non Profit Agency,77,GRACE ST,,M6J 2S4,19,416-603-6062,Public Elementary School (French),Ecole Elementaire Pierre Elliott Trudeau,0,10,24,39,73,146,Y,7571375,-79.41454735,43.65307618,17-Sep-18
7710,Blake Street Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,21,BOULTBEE AVE,ROOM 104,M4J 1A7,30,416-392-5055,Public Elementary School,Blake Public School,0,0,0,52,30,82,Y,774626,-79.33847947,43.67181496,17-Sep-18
7712,Scarborough Citadel Child Care,Non Profit Agency,2021,LAWRENCE AVE E,,M1R 2Z2,37,416-759-5340,Church,Salvation Army Scarborough Citadel Corp.,10,15,16,0,15,56,Y,11063332,-79.29501322,43.74505637,17-Sep-18
7766,Maplewood Before And After School Care,Non Profit Agency,15,CHERRYWOOD AVE,,M6C 2X4,21,416-654-2498,Public Elementary School,Humewood Community School,0,0,0,0,60,60,Y,55237,-79.4280237,43.68664368,17-Sep-18
7818,Ascot Avenue Community Day Care,Non Profit Agency,95,REGAL RD,,M6H 2J6,17,416-653-7760,Public Elementary School,Regal Road Public School,0,0,0,104,75,179,Y,9270479,-79.44006654,43.67378375,17-Sep-18
7939,Plasp Holy Angels Catholic School,Non Profit Agency,65,JUTLAND RD,,M8Z 2G6,5,1-888-739-4102,Catholic Elementary School,Holy Angels Catholic School,0,0,0,52,75,127,Y,7667021,-79.51766053,43.62841783,17-Sep-18
7953,Ridley Orchard School,Commercial Agency,100,OLD ORCHARD GROVE,,M5M 2E2,16,416-482-3272,Place of Worship,St. Timothy Anglican Church,0,15,30,0,0,45,N,13972029,-79.4091618,43.73433856,17-Sep-18
7978,Future Stars Child Care Centre,Commercial Agency,3895,LAWRENCE AVE E,,M1G 3T3,43,416-431-3898,High Rise Apartment,,0,0,24,0,28,52,Y,7423573,-79.2079803,43.76313647,17-Sep-18
7981,Petite Maison Montessori,Commercial Agency,126,O CONNOR DR,,M4K 2K7,29,416-429-0507,Place of Worship,Don Mills United Church,0,0,48,10,0,58,N,30420,-79.35073934,43.69347133,17-Sep-18
7987,Broadlands School Age Program Ymca,Non Profit Agency,106,BROADLANDS BLVD,,M3A 1J7,34,416-229-6324,Public Elementary School,Broadlands Public School,0,0,0,13,45,58,Y,492477,-79.31663102,43.74591128,17-Sep-18
8162,Growing Tykes  Learning Centre,Non Profit Agency,4105,LAWRENCE AVE E,,M1E 2S2,43,416-438-5989,Purpose Built,Growing Tykes Learning Centre,30,40,72,0,0,142,Y,8104824,-79.19506272,43.76621021,17-Sep-18
8163,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Non Profit Agency,119,CLOSE AVE,,M6K 2V2,14,416-535-6116,House,,10,15,24,0,0,49,Y,784390,-79.43431002,43.63710271,17-Sep-18
8168,St. Robert School Age Ymca,Non Profit Agency,70,BAINBRIDGE AVE,,M3H 2K2,10,416-221-5000,Catholic Elementary School,St. Robert Catholic School,0,0,0,26,45,71,Y,485543,-79.44414844,43.74966613,17-Sep-18
8169,Carousel Child Care Development Centre,Commercial Agency,623,FINCH AVE W,101,M2R 3V4,10,416-636-0614,High Rise Apartment,,0,14,32,0,0,46,Y,10313426,-79.45390216,43.77091689,17-Sep-18
8197,Toronto French Montessori School,Commercial Agency,53,CUMMER AVE,,M2M 2E5,24,416-250-9952,Place of Worship,Newton Brook United Church,0,0,26,0,0,26,N,7323935,-79.41497101,43.78715275,17-Sep-18
8198,Play And Grow Child Care Centre,Non Profit Agency,227,DREWRY AVE,,M2M 1E3,23,416-395-5098,Public Elementary School,R J Lang Public School,0,0,0,26,45,71,Y,7274066,-79.42651373,43.78349398,17-Sep-18
8200,Avalon Children's Montessori School,Commercial Agency,31,WOOD GLEN RD,,M1N 2V8,36,416-690-7744,Place of Worship,Fallingbrook Presbyterian Church,0,0,31,0,0,31,N,14120505,-79.27550398,43.68405078,17-Sep-18
8205,Montessori Jewish Day School Of Toronto,Non Profit Agency,55,YEOMANS RD,,M3H 3J7,10,416-784-5071,Synagogue,Beth David Synagogue,0,15,22,23,0,60,N,7994686,-79.43984309,43.74925946,17-Sep-18
8258,Apple Day Care Centre,Commercial Agency,3434,EGLINTON AVE E,102,M1J 2J1,36,416-264-3158,High Rise Apartment,,6,10,24,0,15,55,Y,330832,-79.21121678,43.74562161,17-Sep-18
8477,Birchmount Bluffs Neighbourhood Centre,Non Profit Agency,93,BIRCHMOUNT RD,,M1N 3J7,36,416-396-4310,Purpose Built,Birchmount Bluffs Neighbourhood Centre,0,0,16,0,0,16,N,5504478,-79.26311121,43.69563261,17-Sep-18
8570,Kids Zone Daycare Inc.,Commercial Agency,123,GLENDALE AVE,,M6R 2T3,14,416-534-1758,House,,0,15,36,0,0,51,N,812220,-79.45080379,43.64255695,17-Sep-18
8703,"St. Bartholomew's Children's Centre, Regent Park Inc.",Non Profit Agency,509,DUNDAS ST E,,M5A 3V3,28,416-368-6375,Place of Worship,St. Bartholomew's Anglican Church,0,0,0,0,30,30,Y,6523120,-79.36390099,43.65971295,17-Sep-18
8743,Muppets Children's Centre 316,Commercial Agency,316,MAIN ST,,M4C 4X7,31,416-690-8668,House,,6,20,0,0,0,26,Y,8232329,-79.30240925,43.68874501,17-Sep-18
8823,Grace Christian School - Day Nursery,Non Profit Agency,201,TEMPO AVE,,M2H 2R9,24,416-502-1540,Place of Worship,,10,25,64,16,0,115,Y,11484452,-79.33977045,43.80529906,17-Sep-18
8826,Plasp Islington Junior Middle School,Non Profit Agency,44,CORDOVA AVE,,M9A 2H5,5,1-888-739-4102,Public Elementary School,Islington Junior Middle School,0,0,0,26,60,86,Y,994430,-79.52794997,43.6474914,17-Sep-18
8827,Plasp - St. Elizabeth Catholic School,Non Profit Agency,5,REDCAR AVE,,M9B 1J8,5,1-888-739-4102,Catholic Elementary School,St. Elizabeth Catholic School,0,0,0,0,30,30,Y,8067837,-79.55745999,43.63495127,17-Sep-18
8905,Rhyme & Reason Day Care,Commercial Agency,474,BROWNS LINE,,M8W 3T9,6,416-255-3008,Purpose Built,Child Care Centre - Single Unit,0,10,26,0,20,56,N,3326936,-79.54611324,43.60266203,17-Sep-18
8929,N.Y.A.D. Midland,Non Profit Agency,720,MIDLAND AVE,,M1K 4C9,35,416-264-8050,Public High School,Scarborough Centre For Alternative Studies,16,20,24,0,0,60,Y,363296,-79.25669186,43.72810967,17-Sep-18
8930,Kids' Ville Nursery School,Commercial Agency,31,ST DENNIS DR,SUITE 122,M3C 1G7,26,416-421-1993,High Rise Apartment,,10,20,32,10,0,72,Y,564406,-79.32958503,43.71857219,17-Sep-18
9001,Forest Grove Montessori Preschool,Commercial Agency,43,FOREST GROVE DR,,M2K 1Z4,24,416-225-1666,Place of Worship,Forest Grove United Church,0,6,29,0,0,35,N,517347,-79.3792651,43.77939797,17-Sep-18
9017,Northwest Childhood Learning Centre,Commercial Agency,2978,ISLINGTON AVE,103,M9L 2K6,7,416-740-2888,Other,,0,15,32,0,0,47,Y,8492510,-79.5712193,43.75865407,17-Sep-18
9240,Finch Business Park Child Care,Commercial Agency,1183A,FINCH AVE W,100,M3J 2G3,8,416-739-1478,Other,,20,30,40,0,0,90,Y,11272533,-79.48316222,43.76498528,17-Sep-18
9294,Le Petit Chaperon Rouge - Coxwell,Non Profit Agency,419,COXWELL AVE,,M4L 3B9,32,416-463-3955,Low Rise Apartment,,6,15,48,0,0,69,Y,10557756,-79.32051616,43.67725481,17-Sep-18
9320,Plasp St. Cecilia Catholic School,Non Profit Agency,355,ANNETTE ST,,M6P 1R3,13,1-888-739-4102,Catholic Elementary School,St. Cecilia Catholic School,0,0,0,52,105,157,Y,7987740,-79.47452931,43.66110836,17-Sep-18
9330,Garderie Mon Petit Jardin,Non Profit Agency,500,SANDHURST CIR,,M1S 3Y7,41,416-397-6982,Catholic Elementary School(French),Ecole St. Jean De Lalande,6,10,16,26,60,118,Y,382095,-79.26409148,43.80475864,17-Sep-18
9373,Head Start Montessori,Commercial Agency,2235,SHEPPARD AVE E,105,M2J 5B5,33,416-756-7300,Place of Worship,Garden Church,10,30,24,0,0,64,N,11484425,-79.32785296,43.77272465,17-Sep-18
9433,Yorktown Montessori School,Commercial Agency,349,KENNETH AVE,,M2N 4V9,23,416-226-6932,Place of Worship,Willowdale United Church,0,0,31,0,0,31,N,12510406,-79.40982546,43.77579691,17-Sep-18
9444,North Toronto Early Years Learning Centre-Bedford,Commercial Agency,11,BEDFORD PARK AVE,,M5M 1H8,16,416-544-0133,Place of Worship,North Toronto Early Years Learning Centre,0,9,30,0,0,39,N,7762988,-79.40351645,43.72711199,17-Sep-18
9456,Wilmington Best Schoolage Satellite Centre,Non Profit Agency,285,WILMINGTON AVE,103,M3H 5K8,10,416-633-2665,Public Elementary School,Charles H. Best East Public School,0,0,0,0,30,30,Y,575920,-79.4586335,43.76745385,17-Sep-18
9457,Gradale Academy (Michelle Gradish),Commercial Agency,159,ROXBOROUGH DR,,M4W 1X7,27,416-923-9009,Place of Worship,Rosedale United Church,0,0,32,0,0,32,N,7963296,-79.37235301,43.68413417,17-Sep-18
9462,St. Vincent Sunshine,Non Profit Agency,116,FERMANAGH AVE,,M6R 1M2,14,416-532-0428,Catholic Elementary School,St. Vincent De Paul,0,0,0,20,30,50,N,804845,-79.44792627,43.64683784,17-Sep-18
9465,Mackie Sunshine Childcare Inc. - St. Denis Sunshine,Non Profit Agency,67,BALSAM AVE,,M4E 3B8,32,416-434-9146,Catholic Elementary School,St. Denis Catholic School (Jr),0,0,0,0,30,30,N,10431199,-79.28991082,43.67300693,17-Sep-18
9467,The Village Shul Tots Together,Non Profit Agency,1072,EGLINTON AVE W,,M6C 2E2,21,416-785-1107,Place of Worship,The Village Shul,0,30,24,0,0,54,N,8608458,-79.43143779,43.69999512,17-Sep-18
9470,Norseman Jr Ymca,Non Profit Agency,80,LOTHIAN AVE,,M8Z 4K5,5,416-917-8900,City owned Community/Recreation Centre,Fairfield Senior Centre,0,0,16,0,0,16,Y,7808024,-79.5193118,43.63967803,17-Sep-18
9471,Norseman School Age Program (Ymca),Non Profit Agency,105,NORSEMAN ST,,M8Z 2R1,5,416-917-8900,Public Elementary School,Norseman Public School,0,0,0,78,120,198,Y,7794390,-79.51632975,43.63430526,17-Sep-18
9536,Pineway Child Care Learning Center,Non Profit Agency,110,PINEWAY BLVD,,M2H 1A8,24,416-225-7156,Public Elementary School,Pineway Public School,0,15,40,26,30,111,Y,551399,-79.37472553,43.7957696,17-Sep-18
9540,Bruce Woodgreen Early Learning Centre,Non Profit Agency,51,LARCHMOUNT AVE,,M4M 2Y6,30,416-645-6000x1158,Public Elementary School,Bruce Public School,0,15,24,39,45,123,Y,8392356,-79.33333928,43.6610444,17-Sep-18
9573,Teddy Bear Educare Advance,Commercial Agency,86,ADVANCE RD,,M8Z 2T7,5,416-236-3308,Commercial Building,Single Unit,0,25,24,0,0,49,N,981917,-79.52338393,43.63532791,17-Sep-18
9595,City Kids Early Learning & Child Care Centre,Public (City Operated) Agency,34,BATHURST ST,,M5V 3W3,19,416-392-0932,Purpose Built,,20,20,32,0,0,72,Y,14173019,-79.40198157,43.64125359,17-Sep-18
9607,Children's Magic Moments Child Care And Nursery School,Commercial Agency,98,BRAEMAR AVE,,M5P 2L4,22,416-488-0114,Purpose Built,,10,15,24,0,0,49,N,7323691,-79.40937821,43.70297177,17-Sep-18
9608,Sunnyside Day Care - Roncesvalles,Commercial Agency,10,HIGH PARK BLVD,,M6R 1M4,14,416-538-9654,House,,20,30,32,0,0,82,N,820384,-79.45047568,43.64639566,17-Sep-18
9633,Treasured Moments - Bloor,Commercial Agency,3107,BLOOR ST W,STE. 104,M8X 1E2,5,416-646-7776,Commercial Building,,10,20,48,0,0,78,N,10756315,-79.51601881,43.64609139,17-Sep-18
9658,Network Child Care (Wade Avenue),Non Profit Agency,544,LANSDOWNE AVE,,M6H 3Y5,18,416-537-0793,High Rise Apartment,Tamil Co-Operative Homes Inc.,0,15,24,0,0,39,Y,14205586,-79.44340972,43.65939151,17-Sep-18
